transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
uc002rii.4	16129	3959	3821.02	157.23	0.51	0.64	51.52
uc002rik.4	16129	1423	1285.02	49.77	0.48	0.60	48.48
uc010eyq.2	16129	2020	1882.02	0.00	0.00	0.00	0.00
uc001etf.3	1613	872	734.02	781.00	13.09	16.59	100.00
uc021oya.1	1613	414	276.12	0.00	0.00	0.00	0.00
uc002ril.2	16130	2433	2295.02	802.66	4.30	5.45	100.00
uc002rim.2	16130	2433	2295.02	0.00	0.00	0.00	0.00
uc002rio.2	16130	2163	2025.02	0.00	0.00	0.00	0.00
uc002riq.3	16131	1783	1645.02	3.00	0.02	0.03	9.92
uc002rir.2	16131	1394	1256.02	0.00	0.00	0.00	0.00
uc010eyr.2	16131	1472	1334.02	4.28	0.04	0.05	17.47
uc010eys.2	16131	1243	1105.02	0.00	0.00	0.00	0.00
uc010ylf.2	16131	1408	1270.02	16.95	0.16	0.21	72.62
uc021vez.1	16131	1123	985.02	0.00	0.00	0.00	0.00
uc021vfa.1	16131	1934	1796.02	0.00	0.00	0.00	0.00
uc002rit.3	16132	1471	1333.02	21.25	0.20	0.25	22.37
uc002riu.3	16132	1421	1283.02	0.00	0.00	0.00	0.00
uc002riv.3	16132	1214	1076.02	26.31	0.30	0.38	34.30
uc002riw.3	16132	3093	2955.02	91.29	0.38	0.48	43.34
uc002rix.1	16133	2211	2073.02	8251.70	48.97	62.05	100.00
uc002riy.1	16133	2097	1959.02	0.00	0.00	0.00	0.00
uc002rjb.2	16134	2063	1925.02	2.19	0.01	0.02	60.74
uc021vfb.1	16134	1239	1101.02	0.81	0.01	0.01	39.26
uc010ylg.2	16135	786	648.03	0.00	0.00	0.00	0.00
uc002rjd.3	16136	3272	3134.02	4970.68	19.51	24.72	72.26
uc002rje.1	16136	653	515.04	309.43	7.39	9.37	27.37
uc010eyv.1	16136	2561	2423.02	19.89	0.10	0.13	0.37
uc002rjf.3	16137	958	820.02	4676.21	70.16	88.90	77.09
uc002rjg.3	16137	1098	960.02	1626.79	20.85	26.42	22.91
uc002rji.3	16138	7108	6970.02	13037.00	23.01	29.16	100.00
uc010eyw.3	16138	6919	6781.02	0.00	0.00	0.00	0.00
uc002rjj.3	16139	2560	2422.02	0.00	0.00	0.00	0.00
uc001etg.3	1614	4431	4293.02	14.77	0.04	0.05	3.70
uc001eth.2	1614	2944	2806.02	144.12	0.63	0.80	55.19
uc009wlk.3	1614	2360	2222.02	85.02	0.47	0.60	41.11
uc002rjk.3	16140	2108	1970.02	0.00	0.00	0.00	0.00
uc010ylh.2	16140	2029	1891.02	0.00	0.00	0.00	0.00
uc002rjl.1	16141	2006	1868.02	0.00	0.00	0.00	0.00
uc002rjm.1	16141	1902	1764.02	0.00	0.00	0.00	0.00
uc010yli.1	16141	1744	1606.02	1.93	0.01	0.02	100.00
uc002rjn.3	16142	2073	1935.02	0.00	0.00	0.00	0.00
uc002rjo.3	16142	1947	1809.02	3.00	0.02	0.03	100.00
uc002rjp.1	16143	615	477.05	46.00	1.19	1.50	100.00
uc021vfc.1	16143	375	237.18	0.00	0.00	0.00	0.00
uc002rjr.3	16144	998	860.02	316.28	4.52	5.73	16.20
uc002rjs.3	16144	1051	913.02	1710.28	23.05	29.20	82.50
uc002rjt.3	16144	2013	1875.02	55.73	0.37	0.46	1.31
uc002rju.2	16145	3992	3854.02	861.93	2.75	3.49	12.27
uc002rjv.2	16145	3976	3838.02	690.81	2.21	2.81	9.87
uc002rjw.2	16145	3900	3762.02	5193.90	16.99	21.52	75.74
uc010eyy.2	16145	2088	1950.02	0.00	0.00	0.00	0.00
uc010eyz.3	16145	2181	2043.02	78.87	0.47	0.60	2.12
uc002rjy.3	16146	841	703.03	7.49	0.13	0.17	100.00
uc002rjz.3	16147	1719	1581.02	97.52	0.76	0.96	4.86
uc002rka.3	16147	1813	1675.02	203.71	1.50	1.90	9.58
uc002rkb.3	16147	1763	1625.02	1183.12	8.96	11.35	57.34
uc002rkc.3	16147	1760	1622.02	441.94	3.35	4.25	21.46
uc002rke.3	16147	1756	1618.02	0.00	0.00	0.00	0.00
uc002rkf.1	16147	3626	3488.02	182.39	0.64	0.82	4.12
uc031rnv.1	16147	1737	1599.02	53.88	0.41	0.53	2.65
uc002rkg.2	16148	2475	2337.02	14538.22	76.54	96.98	93.95
uc002rkh.2	16148	2549	2411.02	0.00	0.00	0.00	0.00
uc002rki.2	16148	2212	2074.02	21.17	0.13	0.16	0.15
uc010eza.2	16148	2482	2344.02	40.98	0.22	0.27	0.26
uc010ylj.2	16148	2310	2172.02	93.33	0.53	0.67	0.65
uc010ylk.2	16148	2282	2144.02	8.88	0.05	0.06	0.06
uc010yll.2	16148	2573	2435.02	32.24	0.16	0.21	0.20
uc010ylm.2	16148	2431	2293.02	38.05	0.20	0.26	0.25
uc010yln.2	16148	2439	2301.02	0.00	0.00	0.00	0.00
uc010ylo.2	16148	2600	2462.02	280.55	1.40	1.78	1.72
uc010ylp.2	16148	2400	2262.02	111.47	0.61	0.77	0.74
uc010ylq.2	16148	2254	2116.02	281.53	1.64	2.07	2.01
uc002rkj.3	16149	2091	1953.02	250.90	1.58	2.00	52.11
uc002rkk.3	16149	2168	2030.02	239.69	1.45	1.84	47.89
uc001etk.2	1615	2001	1863.02	1043.30	6.89	8.73	78.53
uc009wll.1	1615	1514	1376.02	210.70	1.88	2.39	21.47
uc002rkl.4	16150	2302	2164.02	19282.00	109.62	138.90	100.00
uc002rkn.1	16151	954	816.02	26.77	0.40	0.51	100.00
uc002rko.3	16152	2885	2747.02	788.06	3.53	4.47	5.84
uc002rkp.3	16152	2212	2074.02	9383.09	55.66	70.53	92.13
uc002rkr.3	16152	2563	2425.02	241.85	1.23	1.55	2.03
uc002rks.3	16153	906	768.02	5.57	0.09	0.11	19.93
uc002rkt.3	16153	942	804.02	23.43	0.36	0.45	80.07
uc010ylr.2	16153	884	746.02	0.00	0.00	0.00	0.00
uc021vfd.1	16153	956	818.02	0.00	0.00	0.00	0.00
uc002rku.3	16154	5430	5292.02	1076.30	2.50	3.17	67.38
uc002rkv.3	16154	2060	1922.02	0.00	0.00	0.00	0.00
uc010ezb.3	16154	1802	1664.02	49.47	0.37	0.46	9.85
uc010ezc.3	16154	2138	2000.02	120.87	0.74	0.94	20.02
uc010yls.2	16154	2222	2084.02	0.00	0.00	0.00	0.00
uc010ylt.1	16154	731	593.03	4.91	0.10	0.13	2.74
uc002rkx.3	16155	1697	1559.02	0.00	0.00	0.00	0.00
uc002rky.3	16156	2197	2059.02	0.00	0.00	0.00	0.00
uc010ezd.3	16156	2182	2044.02	0.00	0.00	0.00	0.00
uc010ylu.2	16156	2121	1983.02	0.00	0.00	0.00	0.00
uc002rkz.4	16157	6218	6080.02	560.00	1.13	1.44	100.00
uc002rla.4	16158	3602	3464.02	1442.57	5.12	6.49	43.44
uc002rlb.4	16158	3543	3405.02	929.46	3.36	4.26	28.48
uc002rlc.4	16158	3540	3402.02	139.88	0.51	0.64	4.29
uc010ylv.3	16158	3703	3565.02	38.50	0.13	0.17	1.13
uc010ylw.3	16158	3515	3377.02	54.98	0.20	0.25	1.70
uc010ylx.3	16158	3831	3693.02	150.58	0.50	0.64	4.25
uc010yly.2	16158	1878	1740.02	272.87	1.93	2.44	16.36
uc010ylz.3	16158	3504	3366.02	11.29	0.04	0.05	0.35
uc002rld.3	16159	2762	2624.02	14.16	0.07	0.08	6.75
uc002rle.3	16159	2361	2223.02	57.90	0.32	0.41	32.56
uc021vfe.1	16159	837	699.03	33.94	0.60	0.76	60.69
uc001etl.4	1616	2879	2741.02	20.00	0.09	0.11	100.00
uc001etm.2	1616	2368	2230.02	0.00	0.00	0.00	0.00
uc010pbm.1	1616	1814	1676.02	0.00	0.00	0.00	0.00
uc010pbn.1	1616	1099	961.02	0.00	0.00	0.00	0.00
uc010pbo.1	1616	454	316.09	0.00	0.00	0.00	0.00
uc010ezf.3	16160	1810	1672.02	13.89	0.10	0.13	0.42
uc010ezg.1	16160	1018	880.02	35.99	0.50	0.64	2.08
uc010yma.2	16160	1742	1604.02	0.00	0.00	0.00	0.00
uc010ymb.2	16160	1635	1497.02	0.00	0.00	0.00	0.00
uc010ymc.2	16160	1849	1711.02	3053.08	21.95	27.82	90.83
uc010ymd.2	16160	1727	1589.02	207.90	1.61	2.04	6.66
uc002rlh.1	16161	4261	4123.02	1110.91	3.31	4.20	34.52
uc002rli.1	16161	4261	4123.02	684.88	2.04	2.59	21.28
uc002rlj.1	16161	4474	4336.02	486.31	1.38	1.75	14.37
uc010ezh.1	16161	5051	4913.02	1144.12	2.87	3.63	29.83
uc010ymf.1	16161	3856	3718.02	0.00	0.00	0.00	0.00
uc002rlk.4	16162	2982	2844.02	3359.07	14.53	18.41	100.00
uc002rll.1	16163	1883	1745.02	39.73	0.28	0.35	100.00
uc002rlm.1	16164	528	390.06	2169.26	68.42	86.69	69.97
uc002rln.1	16164	421	283.11	675.74	29.37	37.21	30.03
uc002rlo.1	16165	1196	1058.02	226.16	2.63	3.33	79.99
uc010ezi.2	16165	2315	2177.02	38.85	0.22	0.28	6.68
uc010ymg.2	16165	1553	1415.02	28.99	0.25	0.32	7.67
uc010ymh.2	16165	1659	1521.02	23.01	0.19	0.24	5.66
uc002rlp.2	16166	1776	1638.02	91.62	0.69	0.87	4.21
uc002rlq.3	16166	1942	1804.02	20.13	0.14	0.17	0.84
uc002rlr.3	16166	1870	1732.02	99.85	0.71	0.90	4.33
uc002rls.3	16166	1978	1840.02	196.03	1.31	1.66	8.01
uc002rlt.3	16166	1876	1738.02	325.54	2.30	2.92	14.08
uc002rlu.3	16166	1804	1666.02	1347.06	9.95	12.60	60.80
uc002rlv.3	16166	1420	1282.02	131.76	1.26	1.60	7.73
uc002rlw.3	16167	1068	930.02	3.00	0.04	0.05	100.00
uc021vff.1	16168	83	0.00	0.00	0.00	0.00	0.00
uc002rly.3	16169	2110	1972.02	8.00	0.05	0.06	100.00
uc001etn.3	1617	6413	6275.02	1843.04	3.61	4.58	97.65
uc001eto.3	1617	3793	3655.02	25.79	0.09	0.11	2.35
uc002rlz.1	16170	2850	2712.02	81.24	0.37	0.47	100.00
uc002rma.3	16171	4015	3877.02	30.51	0.10	0.12	64.48
uc010ymi.2	16171	3145	3007.02	0.00	0.00	0.00	0.00
uc021vfg.1	16171	5095	4957.02	21.49	0.05	0.07	35.52
uc002rmb.2	16172	5148	5010.02	0.00	0.00	0.00	0.00
uc002rmc.3	16172	3539	3401.02	2.00	0.01	0.01	28.89
uc002rmd.1	16172	1546	1408.02	0.00	0.00	0.00	0.00
uc002rme.2	16172	2213	2075.02	1.58	0.01	0.01	37.33
uc010ezj.2	16172	5115	4977.02	3.42	0.01	0.01	33.79
uc021vfh.1	16173	108	5.29	0.00	0.00	0.00	0.00
uc002rmg.3	16174	4786	4648.02	6180.01	16.36	20.73	63.77
uc002rmh.3	16174	4991	4853.02	3365.55	8.53	10.81	33.26
uc010ymj.2	16174	4607	4469.02	0.00	0.00	0.00	0.00
uc010ymk.2	16174	988	850.02	52.53	0.76	0.96	2.96
uc010yml.2	16174	4642	4504.02	0.00	0.00	0.00	0.00
uc002rmi.3	16175	2089	1951.02	34.66	0.22	0.28	74.88
uc002rmj.3	16175	1830	1692.02	0.00	0.00	0.00	0.00
uc002rmk.3	16175	1756	1618.02	9.64	0.07	0.09	25.12
uc002rml.3	16175	1209	1071.02	0.00	0.00	0.00	0.00
uc002rmm.3	16176	1856	1718.02	1600.61	11.46	14.52	100.00
uc002rmo.2	16177	3501	3363.02	16308.00	59.66	75.59	100.00
uc002rmp.1	16178	89	1.42	1.00	8.64	10.95	100.00
uc002rmq.1	16179	76	0.00	0.00	0.00	0.00	0.00
uc021oyb.1	1618	71	0.00	0.00	0.00	0.00	0.00
uc021vfi.1	16180	98	2.80	0.00	0.00	0.00	0.00
uc021vfj.1	16181	78	0.00	4.00	0.00	0.00	0.00
uc021vfk.1	16182	108	5.29	0.00	0.00	0.00	0.00
uc002rmr.4	16183	2004	1866.02	0.00	0.00	0.00	0.00
uc002rms.1	16183	2767	2629.02	1.00	0.00	0.01	38.16
uc010ezl.3	16183	3564	3426.02	0.00	0.00	0.00	0.00
uc010ymm.2	16183	3383	3245.02	2.00	0.01	0.01	61.84
uc002rmt.2	16184	7062	6924.02	0.00	0.00	0.00	0.00
uc002rmu.3	16185	2322	2184.02	483.00	2.72	3.45	51.14
uc002rmv.3	16185	4284	4146.02	445.35	1.32	1.67	24.84
uc002rmw.3	16185	4108	3970.02	106.49	0.33	0.42	6.20
uc010ezm.1	16185	1866	1728.02	38.99	0.28	0.35	5.22
uc010ymn.1	16185	1480	1342.02	73.17	0.67	0.85	12.61
uc002rmy.3	16186	6267	6129.02	0.00	0.00	0.00	0.00
uc010ymo.3	16186	2212	2074.02	0.00	0.00	0.00	0.00
uc031rnw.1	16186	2190	2052.02	1.00	0.01	0.01	100.00
uc021vfl.1	16187	73	0.00	0.00	0.00	0.00	0.00
uc002rmz.4	16188	2281	2143.02	1455.41	8.36	10.59	70.42
uc002rna.4	16188	2639	2501.02	221.10	1.09	1.38	9.17
uc002rnb.4	16188	2342	2204.02	8.83	0.05	0.06	0.42
uc002rnc.4	16188	2578	2440.02	455.75	2.30	2.91	19.37
uc002rnd.3	16188	2717	2579.02	4.48	0.02	0.03	0.18
uc010ezn.3	16188	2094	1956.02	8.43	0.05	0.07	0.45
uc002rne.2	16189	2956	2818.02	449.86	1.96	2.49	91.56
uc031rnx.1	16189	3682	3544.02	52.14	0.18	0.23	8.44
uc001etp.3	1619	2817	2679.02	1497.54	6.88	8.71	88.86
uc001etq.3	1619	2148	2010.02	70.72	0.43	0.55	5.59
uc009wlm.1	1619	1994	1856.02	0.00	0.00	0.00	0.00
uc010pbp.1	1619	2222	2084.02	19.18	0.11	0.14	1.46
uc010pbq.2	1619	2837	2699.02	0.00	0.00	0.00	0.00
uc010pbr.1	1619	1042	904.02	0.00	0.00	0.00	0.00
uc010pbs.2	1619	2302	2164.02	55.56	0.32	0.40	4.08
uc002rnf.1	16190	679	541.04	0.00	0.00	0.00	0.00
uc002rng.3	16191	1514	1376.02	3.00	0.03	0.03	100.00
uc002rnh.1	16192	76	0.00	0.00	0.00	0.00	0.00
uc002rni.1	16193	101	3.43	0.00	0.00	0.00	0.00
uc002rnj.3	16194	5077	4939.02	1.14	0.00	0.00	0.13
uc002rnk.1	16194	2747	2609.02	194.51	0.92	1.16	42.31
uc002rnl.3	16194	4872	4734.02	332.38	0.86	1.09	39.84
uc010ymp.2	16194	4877	4739.02	139.27	0.36	0.46	16.68
uc010ymq.2	16194	5259	5121.02	9.43	0.02	0.03	1.04
uc002rnm.3	16195	2388	2250.02	0.00	0.00	0.00	0.00
uc002rno.3	16195	822	684.03	0.00	0.00	0.00	0.00
uc002rnp.1	16195	1498	1360.02	0.00	0.00	0.00	0.00
uc021vfm.1	16195	2690	2552.02	0.00	0.00	0.00	0.00
uc021vfn.1	16195	2072	1934.02	0.00	0.00	0.00	0.00
uc002rnq.3	16196	2515	2377.02	2.00	0.01	0.01	100.00
uc002rnr.3	16196	2735	2597.02	0.00	0.00	0.00	0.00
uc002rns.3	16196	2750	2612.02	0.00	0.00	0.00	0.00
uc010ezo.2	16196	1921	1783.02	0.00	0.00	0.00	0.00
uc010ezp.1	16196	1040	902.02	0.00	0.00	0.00	0.00
uc010ymr.2	16196	2868	2730.02	0.00	0.00	0.00	0.00
uc002rnt.2	16197	3787	3649.02	98.15	0.33	0.42	41.25
uc010yms.2	16197	3841	3703.02	141.85	0.47	0.60	58.75
uc021vfo.1	16198	99	3.00	0.00	0.00	0.00	0.00
uc002rnu.3	16199	3906	3768.02	1605.00	5.24	6.64	100.00
uc010ymt.2	16199	3328	3190.02	0.00	0.00	0.00	0.00
uc001aoh.3	162	743	605.03	372.11	7.57	9.59	63.19
uc001aoi.3	162	8444	8306.02	8.28	0.01	0.02	0.10
uc001aoj.3	162	5161	5023.02	0.00	0.00	0.00	0.00
uc001aok.4	162	5420	5282.02	0.00	0.00	0.00	0.00
uc009vmf.3	162	3982	3844.02	0.00	0.00	0.00	0.00
uc010nzv.1	162	1702	1564.02	0.00	0.00	0.00	0.00
uc021ofq.1	162	997	859.02	70.44	1.01	1.28	8.42
uc021ofr.1	162	1003	865.02	238.17	3.39	4.29	28.29
uc001ets.3	1620	1415	1277.02	176.74	1.70	2.16	5.35
uc001ett.3	1620	1627	1489.02	3444.21	28.46	36.06	89.40
uc001etu.3	1620	2333	2195.02	36.45	0.20	0.26	0.64
uc021oyc.1	1620	1100	962.02	114.84	1.47	1.86	4.61
uc002rnv.1	16200	5717	5579.02	2.00	0.00	0.01	100.00
uc021vfp.1	16201	133	16.18	0.00	0.00	0.00	0.00
uc002rnw.1	16202	2446	2308.02	1.00	0.01	0.01	100.00
uc002rnx.3	16203	1831	1693.02	1949.48	14.17	17.95	41.06
uc002rny.3	16203	1244	1106.02	24.85	0.28	0.35	0.80
uc002rnz.3	16203	1477	1339.02	191.03	1.76	2.22	5.09
uc010ezq.3	16203	1542	1404.02	1880.44	16.48	20.88	47.76
uc010ymu.2	16203	1762	1624.02	101.55	0.77	0.97	2.23
uc010ymv.1	16203	949	811.02	69.49	1.05	1.34	3.06
uc002roa.1	16204	800	662.03	154.62	2.87	3.64	7.06
uc002rob.1	16204	678	540.04	1661.54	37.85	47.96	92.94
uc002roc.3	16205	5221	5083.02	2411.63	5.84	7.40	95.45
uc002rod.3	16205	5125	4987.02	112.85	0.28	0.35	4.55
uc002roe.2	16206	4845	4707.02	2284.79	5.97	7.57	68.84
uc002rof.2	16206	4965	4827.02	796.60	2.03	2.57	23.41
uc002rog.2	16206	4828	4690.02	53.76	0.14	0.18	1.63
uc002roh.2	16206	4602	4464.02	107.96	0.30	0.38	3.43
uc010ezr.2	16206	4776	4638.02	88.22	0.23	0.30	2.70
uc010ezs.2	16206	4630	4492.02	0.00	0.00	0.00	0.00
uc010ymw.2	16206	4758	4620.02	0.00	0.00	0.00	0.00
uc002roi.3	16207	3371	3233.02	50.00	0.19	0.24	100.00
uc002roj.2	16207	3385	3247.02	0.00	0.00	0.00	0.00
uc010ezt.2	16207	1379	1241.02	0.00	0.00	0.00	0.00
uc021vfq.1	16207	3254	3116.02	0.00	0.00	0.00	0.00
uc002rok.3	16208	1982	1844.02	2973.00	19.84	25.13	100.00
uc010ezu.3	16209	15718	15580.02	24346.00	19.23	24.36	100.00
uc001etv.4	1621	3444	3306.02	163.84	0.61	0.77	4.87
uc001etw.3	1621	3470	3332.02	1477.34	5.45	6.91	43.56
uc010pbt.2	1621	2535	2397.02	0.00	0.00	0.00	0.00
uc010pbu.2	1621	3146	3008.02	268.42	1.10	1.39	8.77
uc010pbv.2	1621	3347	3209.02	0.00	0.00	0.00	0.00
uc010pbw.1	1621	885	747.02	325.40	5.36	6.79	42.80
uc021vfr.1	16210	94	2.10	0.00	0.00	0.00	0.00
uc002rom.3	16211	2953	2815.02	2193.02	9.58	12.14	98.47
uc010ymx.2	16211	2706	2568.02	30.99	0.15	0.19	1.53
uc021vfs.1	16212	77	0.00	0.00	0.00	0.00	0.00
uc002roo.2	16213	1991	1853.02	0.00	0.00	0.00	0.00
uc002rop.1	16213	868	730.03	0.00	0.00	0.00	0.00
uc002roq.2	16213	1629	1491.02	0.00	0.00	0.00	0.00
uc010ymy.1	16213	647	509.04	0.00	0.00	0.00	0.00
uc002ror.3	16214	1391	1253.02	0.00	0.00	0.00	0.00
uc002rou.3	16215	5308	5170.02	0.00	0.00	0.00	0.00
uc002rov.3	16215	5149	5011.02	0.00	0.00	0.00	0.00
uc010ymz.2	16215	5182	5044.02	0.00	0.00	0.00	0.00
uc010yna.2	16215	5023	4885.02	0.00	0.00	0.00	0.00
uc010ynb.2	16215	3195	3057.02	1.00	0.00	0.01	100.00
uc021vft.1	16215	6168	6030.02	0.00	0.00	0.00	0.00
uc021vfu.1	16216	119	9.30	0.00	0.00	0.00	0.00
uc002row.1	16217	2121	1983.02	331.30	2.06	2.60	8.61
uc002rox.3	16217	4711	4573.02	0.00	0.00	0.00	0.00
uc002roy.3	16217	4353	4215.02	1135.97	3.32	4.20	13.88
uc010ync.2	16217	4798	4660.02	7011.03	18.51	23.45	77.51
uc002roz.1	16218	3546	3408.02	52.46	0.19	0.24	1.26
uc002rpa.1	16218	2745	2607.02	2955.53	13.95	17.67	93.09
uc010ynd.1	16218	2235	2097.02	9.74	0.06	0.07	0.38
uc010yne.1	16218	2560	2422.02	155.27	0.79	1.00	5.26
uc002rpb.3	16219	2157	2019.02	1.00	0.01	0.01	100.00
uc001etx.3	1622	1757	1619.02	12.00	0.09	0.12	100.00
uc021vfv.1	16220	84	0.00	0.00	0.00	0.00	0.00
uc021vfw.1	16221	716	578.04	0.00	0.00	0.00	0.00
uc002rpd.3	16222	5628	5490.02	8.00	0.02	0.02	100.00
uc002rpf.2	16223	1937	1799.02	27.36	0.19	0.24	3.27
uc002rpg.2	16223	2110	1972.02	206.78	1.29	1.63	22.51
uc002rph.2	16223	2043	1905.02	519.95	3.36	4.25	58.59
uc002rpj.2	16223	1935	1797.02	130.90	0.90	1.14	15.64
uc002rpk.3	16224	1433	1295.02	1.00	0.01	0.01	100.00
uc002rpl.3	16224	2832	2694.02	0.00	0.00	0.00	0.00
uc002rpm.3	16224	2787	2649.02	0.00	0.00	0.00	0.00
uc010ezv.3	16224	2721	2583.02	0.00	0.00	0.00	0.00
uc010ezw.3	16224	2724	2586.02	0.00	0.00	0.00	0.00
uc010ynf.2	16224	846	708.03	0.00	0.00	0.00	0.00
uc002rpn.3	16225	14110	13972.02	1820.24	1.60	2.03	99.90
uc010ezx.3	16225	13999	13861.02	1.76	0.00	0.00	0.10
uc021vfx.1	16226	101	3.43	0.00	0.00	0.00	0.00
uc002rpp.1	16227	6792	6654.02	4405.00	8.14	10.32	95.70
uc002rpq.4	16227	1671	1533.02	19.27	0.15	0.20	1.82
uc010ezy.1	16227	2325	2187.02	37.56	0.21	0.27	2.48
uc002rpr.4	16228	988	850.02	35.67	0.52	0.65	6.58
uc010ezz.3	16228	1257	1119.02	666.33	7.33	9.28	93.42
uc010fab.2	16229	3697	3559.02	201.93	0.70	0.88	2.47
uc010fac.3	16229	4127	3989.02	5198.98	16.03	20.32	56.83
uc010fad.2	16229	1412	1274.02	1140.84	11.02	13.96	39.05
uc010yng.2	16229	3675	3537.02	36.32	0.13	0.16	0.45
uc010ynh.2	16229	4361	4223.02	115.82	0.34	0.43	1.20
uc001ety.2	1623	1952	1814.02	1781.58	12.08	15.31	25.21
uc001etz.2	1623	2290	2152.02	5592.03	31.97	40.51	66.69
uc010pbx.2	1623	1742	1604.02	10.30	0.08	0.10	0.16
uc010pby.2	1623	2119	1981.02	342.89	2.13	2.70	4.44
uc010pbz.2	1623	2130	1992.02	271.21	1.68	2.12	3.49
uc002rpu.3	16230	934	796.02	0.00	0.00	0.00	0.00
uc002rpv.3	16230	164	36.90	0.00	0.00	0.00	0.00
uc002rpw.3	16230	187	55.59	0.00	0.00	0.00	0.00
uc010fae.2	16230	228	92.66	0.00	0.00	0.00	0.00
uc010faf.2	16230	131	15.09	0.00	0.00	0.00	0.00
uc010fag.2	16230	154	29.54	0.00	0.00	0.00	0.00
uc010yni.2	16230	923	785.02	0.00	0.00	0.00	0.00
uc002rpx.2	16231	3156	3018.02	918.01	3.74	4.74	74.61
uc002rpy.2	16231	3335	3197.02	330.98	1.27	1.61	25.39
uc002rpz.3	16232	3341	3203.02	7994.17	30.71	38.91	100.00
uc002rqa.4	16233	2221	2083.02	675.31	3.99	5.05	53.32
uc002rqc.4	16233	1927	1789.02	0.00	0.00	0.00	0.00
uc010fah.3	16233	1574	1436.02	56.62	0.49	0.61	6.49
uc010ynj.1	16233	1094	956.02	152.37	1.96	2.48	26.21
uc010ynk.2	16233	1998	1860.02	135.59	0.90	1.14	11.99
uc010ynl.2	16233	2130	1992.02	24.16	0.15	0.19	1.99
uc002rqd.3	16234	5907	5769.02	59.02	0.13	0.16	39.36
uc002rqe.1	16234	2642	2504.02	37.84	0.19	0.24	58.14
uc002rqf.1	16234	4379	4241.02	2.75	0.01	0.01	2.50
uc002rqg.3	16235	1719	1581.02	0.00	0.00	0.00	0.00
uc021vfy.1	16236	99	3.00	0.00	0.00	0.00	0.00
uc002rqi.2	16237	5715	5577.02	4073.96	8.99	11.39	19.91
uc021vfz.1	16237	765	627.03	1750.73	34.35	43.53	76.09
uc031rny.1	16237	5056	4918.02	388.44	0.97	1.23	2.15
uc031rnz.1	16237	5080	4942.02	76.87	0.19	0.24	0.42
uc031roa.1	16237	5124	4986.02	262.01	0.65	0.82	1.43
uc002rqj.1	16238	1889	1751.02	2.00	0.01	0.02	100.00
uc002rqk.1	16239	2101	1963.02	29.88	0.19	0.24	15.21
uc002rql.3	16239	1858	1720.02	143.36	1.03	1.30	83.30
uc002rqm.3	16239	1426	1288.02	0.00	0.00	0.00	0.00
uc002rqn.2	16239	2000	1862.02	2.78	0.02	0.02	1.49
uc021vga.1	16239	1929	1791.02	0.00	0.00	0.00	0.00
uc001euc.3	1624	555	417.06	233.08	6.88	8.71	36.93
uc001eud.3	1624	543	405.06	348.87	10.60	13.43	56.91
uc001eue.3	1624	428	290.11	27.05	1.15	1.45	6.16
uc031rob.1	16240	526	388.06	13.00	0.41	0.52	100.00
uc002rqo.2	16241	5160	5022.02	151.00	0.37	0.47	100.00
uc010faj.2	16242	1753	1615.02	0.00	0.00	0.00	0.00
uc002rqq.3	16243	2967	2829.02	1684.10	7.32	9.28	70.82
uc002rqr.3	16243	2644	2506.02	14.26	0.07	0.09	0.68
uc002rqs.3	16243	3444	3306.02	665.94	2.48	3.14	23.96
uc010ynm.2	16243	3648	3510.02	0.00	0.00	0.00	0.00
uc010ynn.2	16243	3156	3018.02	115.17	0.47	0.59	4.54
uc010yno.2	16243	3403	3265.02	0.00	0.00	0.00	0.00
uc002rqv.3	16244	2076	1938.02	0.00	0.00	0.00	0.00
uc021vgb.1	16244	2797	2659.02	16.93	0.08	0.10	60.59
uc021vgc.1	16244	3053	2915.02	12.07	0.05	0.06	39.41
uc002rqy.3	16245	2483	2345.02	36.18	0.19	0.24	100.00
uc002rqz.3	16246	2489	2351.02	6919.09	36.21	45.88	72.96
uc002rra.3	16246	2938	2800.02	2247.81	9.88	12.51	19.90
uc010ynp.2	16246	2453	2315.02	667.10	3.55	4.49	7.14
uc002rrb.3	16247	1209	1071.02	85.91	0.99	1.25	2.76
uc002rrc.3	16247	705	567.04	1603.09	34.78	44.07	97.24
uc002rrd.4	16248	3760	3622.02	107.28	0.36	0.46	5.66
uc002rre.3	16248	4655	4517.02	0.00	0.00	0.00	0.00
uc002rrf.3	16248	4845	4707.02	2289.11	5.98	7.58	92.98
uc002rrg.3	16248	4016	3878.02	27.46	0.09	0.11	1.35
uc010fak.3	16249	750	612.03	784.00	15.76	19.97	100.00
uc001euh.3	1625	1429	1291.02	18.04	0.17	0.22	35.61
uc001eui.3	1625	1175	1037.02	7.08	0.08	0.11	17.40
uc001euj.3	1625	1758	1620.02	29.88	0.23	0.29	46.99
uc021vgd.1	16250	4316	4178.02	11.15	0.03	0.04	100.00
uc021vge.1	16251	1057	919.02	1.85	0.02	0.03	100.00
uc002rrj.4	16252	7257	7119.02	154.46	0.27	0.34	9.46
uc002rrk.4	16252	8331	8193.02	991.38	1.49	1.89	52.77
uc002rrl.3	16252	4363	4225.02	32.76	0.10	0.12	3.38
uc010ynr.1	16252	2045	1907.02	150.40	0.97	1.23	34.39
uc002rrm.3	16253	1567	1429.02	0.00	0.00	0.00	0.00
uc010fal.2	16253	1140	1002.02	3.00	0.04	0.05	100.00
