transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
uc002doc.3	11155	1315	1179.71	0.00	0.00	0.00	0.00
uc002dod.4	11156	7142	7006.71	375.20	0.64	1.25	61.45
uc002doe.2	11156	2332	2196.71	73.80	0.40	0.78	38.55
uc010vcl.2	11156	7137	7001.71	0.00	0.00	0.00	0.00
uc002dof.3	11157	3203	3067.71	0.00	0.00	0.00	0.00
uc021tfq.1	11158	114	5.99	0.00	0.00	0.00	0.00
uc010vcm.2	11159	2285	2149.71	0.00	0.00	0.00	0.00
uc001dmc.4	1116	1623	1487.71	64.13	0.52	1.01	19.59
uc001dme.2	1116	2014	1878.71	5.52	0.04	0.07	1.34
uc001dmf.3	1116	1403	1267.71	0.00	0.00	0.00	0.00
uc010osk.2	1116	6770	6634.71	1154.57	2.09	4.06	79.08
uc002doh.2	11160	2481	2345.71	64.33	0.33	0.64	38.90
uc010bxv.2	11160	1097	961.71	18.24	0.23	0.44	26.90
uc010bxw.2	11160	1732	1596.71	0.00	0.00	0.00	0.00
uc010bxx.2	11160	1721	1585.71	8.47	0.06	0.12	7.58
uc010vcn.1	11160	2531	2395.71	44.95	0.23	0.44	26.62
uc002doi.1	11161	1079	943.71	1118.76	14.23	27.64	98.21
uc002doj.1	11161	1811	1675.71	36.24	0.26	0.50	1.79
uc002dok.3	11162	601	465.77	0.00	0.00	0.00	0.00
uc002dol.1	11163	2177	2041.71	44.00	0.26	0.50	100.00
uc002don.4	11164	3710	3574.71	133.36	0.45	0.87	18.20
uc002doo.4	11164	3589	3453.71	39.42	0.14	0.27	5.57
uc002dop.5	11164	3821	3685.71	517.54	1.69	3.27	68.49
uc010bxy.4	11164	3577	3441.71	54.68	0.19	0.37	7.75
uc002doq.2	11165	4865	4729.71	2781.18	7.06	13.71	36.83
uc002dor.2	11165	5006	4870.71	2198.99	5.42	10.53	28.28
uc002dos.2	11165	4512	4376.71	2438.03	6.69	12.99	34.89
uc002dot.3	11166	2614	2478.71	289.48	1.40	2.72	100.00
uc002dou.3	11167	7032	6896.71	3539.89	6.16	11.97	77.88
uc002dov.2	11167	7124	6988.71	1019.11	1.75	3.40	22.12
uc002dow.3	11168	6640	6504.71	514.77	0.95	1.85	88.68
uc002dox.1	11168	2262	2126.71	21.49	0.12	0.24	11.32
uc010vco.2	11168	2212	2076.71	0.00	0.00	0.00	0.00
uc002doy.2	11169	4538	4402.71	0.00	0.00	0.00	0.00
uc002doz.2	11169	4922	4786.71	0.00	0.00	0.00	0.00
uc010bxz.1	11169	4494	4358.71	2.00	0.01	0.01	100.00
uc010bya.1	11169	4769	4633.71	0.00	0.00	0.00	0.00
uc001dmg.4	1117	3445	3309.71	0.00	0.00	0.00	0.00
uc010osl.2	1117	3040	2904.71	0.00	0.00	0.00	0.00
uc010osm.2	1117	3344	3208.71	0.00	0.00	0.00	0.00
uc010osn.2	1117	3137	3001.71	14.00	0.06	0.11	99.99
uc010oso.2	1117	3144	3008.71	0.00	0.00	0.00	0.01
uc021opj.1	1117	1039	903.71	0.00	0.00	0.00	0.00
uc021tfr.1	11170	106	3.61	0.00	0.00	0.00	0.00
uc002dpa.2	11171	4504	4368.71	4031.60	11.08	21.52	98.34
uc002dpb.2	11171	4640	4504.71	15.49	0.04	0.08	0.37
uc010vcp.2	11171	4486	4350.71	52.91	0.15	0.28	1.30
uc002dpc.1	11172	2481	2345.71	265.17	1.36	2.64	100.00
uc002dpd.3	11173	5010	4874.71	8.01	0.02	0.04	100.00
uc002dpe.2	11174	719	583.74	0.00	0.00	0.00	0.00
uc010vcq.2	11174	1329	1193.71	2.87	0.03	0.06	100.00
uc010vcr.2	11174	2016	1880.71	0.00	0.00	0.00	0.00
uc002dpf.4	11175	4097	3961.71	0.00	0.00	0.00	0.00
uc002dpg.5	11175	3200	3064.71	23.23	0.09	0.18	0.80
uc002dph.4	11175	3111	2975.71	104.58	0.42	0.82	3.69
uc002dpi.4	11175	3063	2927.71	2639.51	10.82	21.02	94.68
uc010byb.3	11175	3053	2917.71	18.61	0.08	0.15	0.67
uc010byc.3	11175	3265	3129.71	4.76	0.02	0.04	0.16
uc010vcs.2	11175	3022	2886.71	0.00	0.00	0.00	0.00
uc002dpk.2	11176	667	531.75	19.65	0.44	0.86	88.57
uc010vct.2	11176	2120	1984.71	9.47	0.06	0.11	11.43
uc002dpl.3	11177	1791	1655.71	16.45	0.12	0.23	3.46
uc002dpm.3	11177	1798	1662.71	0.00	0.00	0.00	0.00
uc002dpo.3	11177	1879	1743.71	271.59	1.87	3.63	54.26
uc002dpp.3	11177	1915	1779.71	49.77	0.34	0.65	9.74
uc002dpq.1	11177	1301	1165.71	0.00	0.00	0.00	0.00
uc002dpr.1	11177	1353	1217.71	0.00	0.00	0.00	0.00
uc002dps.1	11177	1059	923.71	14.86	0.19	0.37	5.60
uc002dpt.1	11177	1365	1229.71	0.00	0.00	0.00	0.00
uc002dpu.1	11177	1469	1333.71	0.00	0.00	0.00	0.00
uc002dpw.1	11177	1003	867.71	0.00	0.00	0.00	0.00
uc002dpx.1	11177	613	477.76	0.00	0.00	0.00	0.00
uc002dpy.1	11177	509	373.80	1.12	0.04	0.07	1.04
uc002dpz.1	11177	522	386.80	0.00	0.00	0.00	0.00
uc002dqa.2	11177	1561	1425.71	63.37	0.53	1.04	15.49
uc010bye.1	11177	1394	1258.71	0.00	0.00	0.00	0.00
uc010byf.1	11177	1237	1101.71	14.86	0.16	0.31	4.70
uc010vcu.2	11177	1718	1582.71	0.00	0.00	0.00	0.00
uc010vcv.2	11177	1754	1618.71	0.00	0.00	0.00	0.00
uc010vcw.1	11177	1377	1241.71	17.08	0.17	0.32	4.79
uc010vcx.1	11177	1328	1192.71	0.00	0.00	0.00	0.00
uc021tfs.1	11177	947	811.71	2.12	0.03	0.06	0.91
uc002dqb.2	11178	3792	3656.71	0.00	0.00	0.00	0.00
uc010byg.2	11178	3560	3424.71	9.00	0.03	0.06	100.00
uc002dqc.3	11179	1044	908.71	0.00	0.00	0.00	0.00
uc021opk.1	1118	100	2.34	0.00	0.00	0.00	0.00
uc002dqd.1	11180	938	802.71	0.00	0.00	0.00	0.00
uc002dqe.1	11180	884	748.72	1.00	0.02	0.03	100.00
uc002dqf.3	11181	1160	1024.71	47.43	0.56	1.08	100.00
uc002dqg.2	11182	1348	1212.71	5.53	0.05	0.11	100.00
uc002dqh.2	11182	1075	939.71	0.00	0.00	0.00	0.00
uc002dqi.3	11183	1609	1473.71	22.43	0.18	0.35	100.00
uc002dqj.3	11183	1410	1274.71	0.00	0.00	0.00	0.00
uc002dqk.3	11183	1285	1149.71	0.00	0.00	0.00	0.00
uc002dql.3	11183	1254	1118.71	0.00	0.00	0.00	0.00
uc002dqm.3	11183	1291	1155.71	0.00	0.00	0.00	0.00
uc002dqn.3	11183	1987	1851.71	0.00	0.00	0.00	0.00
uc002dqp.3	11183	1914	1778.71	0.00	0.00	0.00	0.00
uc002dqq.2	11184	667	531.75	19.65	0.44	0.86	100.00
uc002dqs.4	11185	3063	2927.71	2639.51	10.82	21.02	93.29
uc002dqt.4	11185	3111	2975.71	104.58	0.42	0.82	3.64
uc002dqu.5	11185	3200	3064.71	23.23	0.09	0.18	0.78
uc002dqv.4	11185	4094	3958.71	56.17	0.17	0.33	1.47
uc010byi.3	11185	3265	3129.71	4.76	0.02	0.04	0.16
uc010byj.3	11185	3053	2917.71	18.61	0.08	0.15	0.66
uc010vcy.2	11185	3019	2883.71	0.00	0.00	0.00	0.00
uc002dqw.2	11186	719	583.74	0.00	0.00	0.00	0.00
uc010byk.3	11186	2034	1898.71	33.05	0.21	0.41	56.04
uc010vcz.2	11186	2120	1984.71	0.00	0.00	0.00	0.00
uc010vda.2	11186	1347	1211.71	16.54	0.16	0.32	43.96
uc002dqx.1	11187	1930	1794.71	467.86	3.13	6.08	100.00
uc002dqy.4	11188	4039	3903.71	39.03	0.12	0.23	1.95
uc002dqz.4	11188	3797	3661.71	143.57	0.47	0.91	7.63
uc002dra.4	11188	3820	3684.71	104.24	0.34	0.66	5.51
uc002drb.4	11188	3851	3715.71	114.74	0.37	0.72	6.01
uc002drc.4	11188	4425	4289.71	1198.45	3.35	6.51	54.37
uc002dre.4	11188	3874	3738.71	0.00	0.00	0.00	0.00
uc002drf.3	11188	3264	3128.71	18.49	0.07	0.14	1.15
uc002drg.3	11188	2178	2042.71	49.02	0.29	0.56	4.67
uc010byl.2	11188	2095	1959.71	188.46	1.15	2.24	18.72
uc010vdb.3	11188	3879	3743.71	0.00	0.00	0.00	0.00
uc002drh.2	11189	2089	1953.71	3591.00	22.06	42.86	100.00
uc021tft.1	11189	89	0.00	0.00	0.00	0.00	0.00
uc001dmi.3	1119	5415	5279.71	1520.56	3.46	6.72	98.35
uc001dmj.3	1119	4776	4640.71	22.44	0.06	0.11	1.65
uc002dri.3	11190	3103	2967.71	47.14	0.19	0.37	9.95
uc002drj.3	11190	3099	2963.71	0.02	0.00	0.00	0.00
uc002drk.3	11190	3046	2910.71	39.25	0.16	0.31	8.45
uc002drl.3	11190	2946	2810.71	0.00	0.00	0.00	0.00
uc002drm.3	11190	4876	4740.71	268.13	0.68	1.32	35.43
uc010vdc.2	11190	2074	1938.71	106.58	0.66	1.28	34.44
uc010vdd.2	11190	1971	1835.71	0.00	0.00	0.00	0.00
uc010vde.2	11190	3145	3009.71	56.36	0.22	0.44	11.73
uc002drn.1	11191	3570	3434.71	0.00	0.00	0.00	0.00
uc002dro.1	11191	3528	3392.71	0.00	0.00	0.00	0.00
uc002drp.1	11191	3175	3039.71	22.00	0.09	0.17	100.00
uc010bym.1	11191	373	237.92	0.00	0.00	0.00	0.00
uc031qvh.1	11192	581	445.77	11.64	0.31	0.61	17.08
uc031qvi.1	11192	584	448.77	4.61	0.12	0.24	6.72
uc031qvj.1	11192	528	392.79	45.75	1.40	2.72	76.20
uc031qvk.1	11192	531	395.79	0.00	0.00	0.00	0.00
uc002drq.3	11193	2280	2144.71	249.65	1.40	2.71	87.28
uc002drr.3	11193	1724	1588.71	15.81	0.12	0.23	7.46
uc010byn.3	11193	2172	2036.71	0.00	0.00	0.00	0.00
uc010vdf.2	11193	2067	1931.71	13.55	0.08	0.16	5.26
uc002drs.3	11194	1965	1829.71	358.27	2.35	4.57	87.19
uc010byo.2	11194	1968	1832.71	52.73	0.35	0.67	12.81
uc002drt.3	11195	3098	2962.71	0.00	0.00	0.00	0.00
uc002dru.3	11195	3877	3741.71	420.95	1.35	2.62	68.06
uc002drv.3	11195	3273	3137.71	9.83	0.04	0.07	1.90
uc010vdg.1	11195	833	697.72	25.92	0.45	0.87	22.48
uc010vdh.2	11195	3264	3128.71	39.14	0.15	0.29	7.57
uc021tfu.1	11195	79	0.00	0.00	0.00	0.00	0.00
uc002drx.2	11196	2143	2007.71	81.63	0.49	0.95	19.91
uc002dry.2	11196	2256	2120.71	242.39	1.37	2.67	55.98
uc002drz.2	11196	2074	1938.71	0.00	0.00	0.00	0.00
uc002dsa.2	11196	2230	2094.71	0.00	0.00	0.00	0.00
uc010byp.2	11196	2008	1872.71	37.42	0.24	0.47	9.79
uc010vdi.1	11196	1993	1857.71	54.30	0.35	0.68	14.32
uc002dsb.3	11197	1680	1544.71	0.00	0.00	0.00	0.00
uc002dsc.3	11197	1677	1541.71	3.17	0.02	0.05	18.29
uc002dsd.3	11197	1767	1631.71	6.93	0.05	0.10	37.78
uc010vdj.2	11197	1472	1336.71	0.00	0.00	0.00	0.00
uc010vdk.1	11197	721	585.74	2.89	0.06	0.12	43.94
uc010vdl.1	11197	835	699.72	0.00	0.00	0.00	0.00
uc002dsf.4	11198	2396	2260.71	76.90	0.41	0.79	48.85
uc002dsg.4	11198	2265	2129.71	30.93	0.17	0.34	20.85
uc010vdm.1	11198	1256	1120.71	0.00	0.00	0.00	0.00
uc010vdn.2	11198	2314	2178.71	45.97	0.25	0.49	30.30
uc002dsh.1	11199	1840	1704.71	178.40	1.26	2.44	100.00
uc001ajy.2	112	2902	2766.71	0.00	0.00	0.00	0.00
uc009vlg.1	112	2754	2618.71	0.00	0.00	0.00	0.00
uc001dmk.3	1120	886	750.72	7.00	0.11	0.22	100.00
uc002dsj.1	11200	3698	3562.71	42.34	0.14	0.28	2.62
uc010bys.1	11200	5132	4996.71	2103.34	5.05	9.82	92.78
uc021tfv.1	11200	1585	1449.71	0.00	0.00	0.00	0.00
uc021tfw.1	11200	1105	969.71	2.47	0.03	0.06	0.56
uc031qvl.1	11200	4534	4398.71	80.58	0.22	0.43	4.04
uc002dsk.1	11201	30	0.00	0.00	0.00	0.00	0.00
uc021tfx.1	11202	739	603.73	5.48	0.11	0.21	100.00
uc021tfy.1	11203	1565	1429.71	457.41	3.84	7.46	100.00
uc021tfz.1	11204	27	0.00	0.00	0.00	0.00	0.00
uc002dsq.1	11205	571	435.78	19.41	0.53	1.04	100.00
uc002dso.3	11206	1983	1847.71	0.00	0.00	0.00	0.00
uc002dsp.3	11206	2984	2848.71	814.39	3.43	6.67	15.08
uc002dsr.3	11206	974	838.71	47.98	0.69	1.33	3.02
uc002dss.3	11206	1012	876.71	1360.71	18.63	36.19	81.90
uc002dsx.3	11207	1170	1034.71	204.32	2.37	4.60	73.46
uc002dsy.3	11207	828	692.72	49.43	0.86	1.66	26.54
uc002dsw.3	11208	2849	2713.71	0.00	0.00	0.00	0.00
uc002dsz.3	11208	2214	2078.71	0.00	0.00	0.00	0.00
uc002dta.3	11208	2697	2561.71	171.52	0.80	1.56	54.19
uc002dtb.3	11208	1408	1272.71	0.00	0.00	0.00	0.00
uc010byw.3	11208	1315	1179.71	3.88	0.04	0.08	2.66
uc010vdp.2	11208	1472	1336.71	71.27	0.64	1.24	43.15
uc002dtc.1	11209	1478	1342.71	7.29	0.07	0.13	100.00
uc021opl.1	1121	134	15.43	0.00	0.00	0.00	0.00
uc010vdq.1	11210	1313	1177.71	410.35	4.18	8.12	100.00
uc002dtd.4	11211	1354	1218.71	41.75	0.41	0.80	100.00
uc021tga.1	11212	156	30.36	0.00	0.00	0.00	0.00
uc021tgb.1	11213	796	660.72	141.29	2.57	4.99	100.00
uc021tgc.1	11214	27	0.00	0.00	0.00	0.00	0.00
uc002dth.3	11215	5318	5182.71	558.45	1.29	2.51	19.96
uc002dtj.2	11215	1818	1682.71	16.02	0.11	0.22	1.76
uc010bza.1	11215	3903	3767.71	243.28	0.78	1.51	11.96
uc010vds.1	11215	1587	1451.71	60.52	0.50	0.97	7.72
uc010vdt.2	11215	959	823.71	104.38	1.52	2.95	23.48
uc031qvm.1	11215	2928	2792.71	529.39	2.28	4.42	35.12
uc002dtl.1	11216	615	479.76	222.03	5.56	10.79	100.00
uc002dtm.4	11217	6944	6808.71	336.58	0.59	1.15	2.67
uc002dtn.4	11217	6911	6775.71	5169.38	9.16	17.79	41.17
uc021tgd.1	11217	1203	1067.71	1111.42	12.49	24.27	56.17
uc002dto.3	11218	1575	1439.71	4038.67	33.67	65.41	93.97
uc010vdu.2	11218	1018	882.71	158.94	2.16	4.20	6.03
uc002dtp.2	11219	2686	2550.71	148.71	0.70	1.36	100.00
uc021opm.1	1122	300	165.19	0.00	0.00	0.00	0.00
uc002dtq.1	11220	1961	1825.71	109.81	0.72	1.40	100.00
uc002dtr.4	11221	1806	1670.71	17.75	0.13	0.25	100.00
uc002dts.4	11222	2159	2023.71	1768.11	10.49	20.37	74.12
uc002frc.1	11222	410	274.87	71.62	3.13	6.08	22.10
uc010vdv.2	11222	2208	2072.71	16.00	0.09	0.18	0.65
uc010vdw.1	11222	2296	2160.71	79.51	0.44	0.86	3.12
uc002dtx.4	11223	2784	2648.71	2998.86	13.59	26.40	60.31
uc002dty.4	11223	2559	2423.71	0.00	0.00	0.00	0.00
uc002dtz.1	11223	4067	3931.71	462.25	1.41	2.74	6.26
uc010vdx.3	11223	2374	2238.71	1405.00	7.53	14.63	33.43
uc031qvn.1	11223	1644	1508.71	0.00	0.00	0.00	0.00
uc002duc.1	11224	2440	2304.71	64.89	0.34	0.66	100.00
uc002dud.3	11225	2768	2632.71	0.00	0.00	0.00	0.00
uc002due.4	11225	2606	2470.71	0.00	0.00	0.00	0.00
uc002duf.2	11225	3195	3059.71	53.22	0.21	0.41	69.70
uc031qvo.1	11225	900	764.71	5.78	0.09	0.18	30.30
uc002dug.4	11226	3843	3707.71	1378.04	4.46	8.67	100.00
uc002duh.2	11227	960	824.71	22.96	0.33	0.65	100.00
uc002dui.3	11228	2902	2766.71	1681.52	7.30	14.17	78.93
uc002duj.3	11228	2943	2807.71	89.83	0.38	0.75	4.16
uc010bzh.2	11228	1388	1252.71	81.36	0.78	1.51	8.43
uc010vdz.2	11228	1278	1142.71	0.00	0.00	0.00	0.00
uc010vea.2	11228	2513	2377.71	155.29	0.78	1.52	8.48
uc002duk.3	11229	1698	1562.71	123.72	0.95	1.85	9.31
uc002dul.3	11229	1739	1603.71	557.42	4.17	8.10	40.89
uc002dum.3	11229	1874	1738.71	645.40	4.46	8.65	43.67
uc002dun.3	11229	1739	1603.71	83.46	0.62	1.21	6.12
uc021opn.1	1123	2002	1866.71	10.00	0.06	0.12	100.00
uc002duo.2	11230	762	626.73	9.77	0.19	0.36	65.02
uc010veb.1	11230	639	503.75	4.23	0.10	0.20	34.98
uc002dup.4	11231	3364	3228.71	0.00	0.00	0.00	0.00
uc002duq.4	11231	3535	3399.71	11.25	0.04	0.08	48.81
uc002dur.4	11231	3325	3189.71	0.00	0.00	0.00	0.00
uc002dus.4	11231	3232	3096.71	10.75	0.04	0.08	51.19
uc010vec.2	11231	3574	3438.71	0.00	0.00	0.00	0.00
uc010ved.2	11231	3442	3306.71	0.00	0.00	0.00	0.00
uc002dut.3	11232	1562	1426.71	2.48	0.02	0.04	100.00
uc002duu.3	11232	1532	1396.71	0.00	0.00	0.00	0.00
uc010bzi.2	11232	1483	1347.71	0.00	0.00	0.00	0.00
uc002duv.4	11233	1737	1601.71	270.38	2.03	3.94	82.18
uc021tge.2	11233	2255	2119.71	77.62	0.44	0.85	17.82
uc002duw.2	11234	1026	890.71	0.00	0.00	0.00	0.00
uc002duy.2	11234	1016	880.71	965.02	13.15	25.55	69.21
uc010bzk.1	11234	1019	883.71	407.62	5.54	10.75	29.14
uc010bzl.1	11234	992	856.71	22.36	0.31	0.61	1.65
uc002dva.2	11235	4960	4824.71	637.25	1.59	3.08	33.21
uc002dvb.2	11235	3089	2953.71	315.57	1.28	2.49	26.86
uc002dvc.2	11235	4679	4543.71	619.02	1.64	3.18	34.25
uc002dvd.2	11235	4787	4651.71	105.16	0.27	0.53	5.68
uc010bzm.2	11235	4189	4053.71	0.00	0.00	0.00	0.00
uc021tgf.1	11235	4621	4485.71	0.00	0.00	0.00	0.00
uc002dve.3	11236	3065	2929.71	456.24	1.87	3.63	74.02
uc002dvf.3	11236	2127	1991.71	58.97	0.36	0.69	14.07
uc021tgg.1	11236	86	0.00	0.00	0.00	0.00	0.00
uc031qvp.1	11236	2361	2225.71	55.79	0.30	0.58	11.91
uc002dvg.1	11237	1185	1049.71	600.89	6.87	13.35	80.04
uc002dvh.1	11237	1965	1829.71	261.24	1.71	3.33	19.96
uc002dvn.3	11238	2089	1953.71	0.00	0.00	0.00	0.00
uc002dvo.3	11238	2067	1931.71	24.76	0.15	0.30	44.11
uc002dvp.3	11238	1989	1853.71	30.11	0.19	0.38	55.89
uc002dvq.3	11238	2031	1895.71	0.00	0.00	0.00	0.00
uc010vef.2	11238	1786	1650.71	0.00	0.00	0.00	0.00
uc002dvr.2	11239	815	679.72	0.99	0.02	0.03	100.00
uc002dvs.2	11239	895	759.72	0.00	0.00	0.00	0.00
uc001dmn.3	1124	6104	5968.71	900.61	1.81	3.52	83.24
uc009wcv.3	1124	5960	5824.71	117.00	0.24	0.47	11.08
uc010osp.2	1124	6056	5920.71	0.00	0.00	0.00	0.00
uc010osq.2	1124	5803	5667.71	58.39	0.12	0.24	5.68
uc010osr.2	1124	4900	4764.71	0.00	0.00	0.00	0.00
uc002dvt.3	11240	1943	1807.71	4.01	0.03	0.05	100.00
uc002dvv.1	11241	1799	1663.71	23.92	0.17	0.34	100.00
uc002dvw.3	11242	2431	2295.71	453.36	2.37	4.60	1.64
uc002dvx.3	11242	2408	2272.71	1086.01	5.74	11.14	3.96
uc002dvz.3	11242	1569	1433.71	5871.70	49.16	95.49	33.93
uc002dwa.4	11242	1630	1494.71	129.68	1.04	2.02	0.72
uc002dwc.3	11242	1597	1461.71	10431.03	85.66	166.39	59.13
uc010bzo.2	11242	1055	919.71	12.49	0.16	0.32	0.11
uc010veg.2	11242	1751	1615.71	99.72	0.74	1.44	0.51
uc002dwe.3	11243	1371	1235.71	1552.48	15.08	29.29	77.77
uc002dwf.3	11243	1429	1293.71	464.54	4.31	8.37	22.23
uc002dwk.1	11244	2162	2026.71	105.47	0.62	1.21	66.96
uc010veh.2	11244	1830	1694.71	43.52	0.31	0.60	33.04
uc002dwl.3	11245	1588	1452.71	27.03	0.22	0.43	4.41
uc002dwm.3	11245	940	804.71	277.17	4.13	8.03	81.71
uc002dwn.1	11245	2129	1993.71	116.64	0.70	1.36	13.88
uc002dwo.2	11246	2990	2854.71	55.07	0.23	0.45	100.00
uc002dwp.3	11247	1115	979.71	18.43	0.23	0.44	49.90
uc002dwq.3	11247	1326	1190.71	22.49	0.23	0.44	50.10
uc002dwr.3	11248	2568	2432.71	51.05	0.25	0.49	5.06
uc002dws.3	11248	1902	1766.71	665.31	4.52	8.78	90.80
uc002dwt.3	11248	2005	1869.71	12.26	0.08	0.15	1.58
uc002dwv.4	11248	1770	1634.71	17.38	0.13	0.25	2.56
uc002dww.3	11249	1825	1689.71	3715.66	26.40	51.27	91.73
uc002dwy.1	11249	2236	2100.71	252.22	1.44	2.80	5.01
uc002dwz.1	11249	571	435.78	19.41	0.53	1.04	1.86
uc010bzq.3	11249	1943	1807.71	51.87	0.34	0.67	1.20
uc010vej.2	11249	1046	910.71	4.43	0.06	0.11	0.20
uc001dmo.4	1125	1651	1515.71	1219.00	9.65	18.75	100.00
uc009wcw.1	1125	390	254.90	0.00	0.00	0.00	0.00
uc002dxa.3	11250	974	838.71	47.98	0.69	1.33	2.97
uc002dxb.3	11250	1012	876.71	1360.71	18.63	36.19	80.71
uc010bzb.2	11250	1588	1452.71	455.77	3.77	7.32	16.32
uc002dxg.3	11251	1170	1034.71	204.32	2.37	4.60	73.46
uc002dxh.3	11251	828	692.72	49.43	0.86	1.66	26.54
uc002dxf.3	11252	2853	2717.71	435.46	1.92	3.74	53.45
uc002dxi.3	11252	2218	2082.71	14.13	0.08	0.16	2.26
uc002dxj.3	11252	2701	2565.71	194.08	0.91	1.76	25.23
uc002dxk.3	11252	1408	1272.71	0.00	0.00	0.00	0.00
uc010bzt.3	11252	1319	1183.71	4.52	0.05	0.09	1.27
uc010vek.2	11252	1472	1336.71	71.27	0.64	1.24	17.79
uc002dxl.3	11253	1478	1342.71	7.29	0.07	0.13	100.00
uc002dxm.3	11254	1145	1009.71	12.82	0.15	0.30	100.00
uc021tgh.1	11254	1116	980.71	0.00	0.00	0.00	0.00
uc010vel.2	11255	3455	3319.71	0.00	0.00	0.00	0.00
uc010vem.2	11255	3492	3356.71	42.72	0.15	0.30	100.00
uc010veo.1	11256	27	0.00	0.00	0.00	0.00	0.00
uc002dxp.1	11257	4300	4164.71	896.21	2.58	5.02	47.25
uc010vep.2	11257	5319	5183.71	1245.48	2.88	5.60	52.75
uc002dxr.3	11258	3513	3377.71	156.68	0.56	1.08	7.06
uc002dxs.3	11258	3436	3300.71	2016.32	7.33	14.24	92.94
uc002dxt.3	11259	2485	2349.71	78.56	0.40	0.78	100.00
uc001dmp.2	1126	2165	2029.71	56.03	0.33	0.64	22.30
uc001dmq.2	1126	2065	1929.71	168.68	1.05	2.04	70.62
uc001dmr.2	1126	2309	2173.71	19.05	0.11	0.20	7.08
uc002dxu.2	11260	3326	3190.71	1253.50	4.72	9.16	100.00
uc002dxv.1	11261	683	547.74	6.00	0.13	0.26	100.00
uc002dxy.4	11262	1609	1473.71	312.68	2.55	4.95	73.09
uc010veq.1	11262	2034	1898.71	148.32	0.94	1.82	26.91
uc002dya.2	11263	3251	3115.71	245.83	0.95	1.84	20.83
uc021tgi.1	11263	2989	2853.71	830.23	3.49	6.78	76.80
uc021tgj.1	11263	2893	2757.71	0.00	0.00	0.00	0.00
uc021tgk.1	11263	3357	3221.71	28.94	0.11	0.21	2.37
uc002dyc.2	11264	1437	1301.71	37.05	0.34	0.66	24.19
uc002dyd.3	11264	1460	1324.71	90.33	0.82	1.59	57.94
uc010bzx.2	11264	1121	985.71	20.73	0.25	0.49	17.87
uc010ver.2	11264	1473	1337.71	0.00	0.00	0.00	0.00
uc002dyf.3	11265	1143	1007.71	1136.89	13.54	26.31	100.00
uc002dyh.1	11266	2101	1965.71	0.00	0.00	0.00	0.00
uc021tgl.1	11266	2291	2155.71	1511.00	8.41	16.34	100.00
uc002dyi.4	11267	5226	5090.71	1116.72	2.63	5.11	69.93
uc002dyj.4	11267	4974	4838.71	372.80	0.92	1.80	24.56
uc010veu.1	11267	1051	915.71	15.83	0.21	0.40	5.51
uc010vev.2	11267	2911	2775.71	0.00	0.00	0.00	0.00
uc021tgm.1	11268	83	0.00	0.00	0.00	0.00	0.00
uc002dyk.4	11269	2332	2196.71	2352.15	12.85	24.97	63.13
uc010vew.2	11269	2084	1948.71	1052.18	6.48	12.59	31.83
uc010vex.2	11269	3483	3347.71	285.94	1.03	1.99	5.04
uc001dms.3	1127	5028	4892.71	319.74	0.78	1.52	37.18
uc009wcx.3	1127	5128	4992.71	71.48	0.17	0.33	8.15
uc021opo.1	1127	1173	1037.71	99.71	1.15	2.24	54.67
uc002dyn.3	11270	2392	2256.71	49.85	0.27	0.52	10.33
uc002dyo.1	11270	2361	2225.71	426.88	2.30	4.47	89.67
uc010vey.1	11270	1547	1411.71	0.00	0.00	0.00	0.00
uc002dyp.1	11271	1124	988.71	311.24	3.78	7.34	100.00
uc002dyq.3	11272	2817	2681.71	0.00	0.00	0.00	0.00
uc002dyr.2	11272	2814	2678.71	371.81	1.67	3.24	100.00
uc002dys.2	11273	1151	1015.71	124.23	1.47	2.85	56.05
uc002dyt.2	11273	1839	1703.71	163.41	1.15	2.24	43.95
uc002dyu.3	11274	1475	1339.71	29.09	0.26	0.51	100.00
uc002dyv.2	11275	2257	2121.71	368.28	2.08	4.05	45.25
uc002dyw.2	11275	3265	3129.71	582.66	2.23	4.34	48.53
uc010vez.2	11275	3291	3155.71	75.22	0.29	0.56	6.21
uc010bzy.4	11276	3189	3053.71	12.84	0.05	0.10	60.33
uc031qvq.1	11276	3072	2936.71	0.00	0.00	0.00	0.00
uc031qvr.1	11276	3192	3056.71	8.45	0.03	0.06	39.67
uc002dyx.4	11277	3565	3429.71	552.71	1.93	3.76	100.00
uc002dyy.3	11278	2154	2018.71	98.31	0.58	1.14	20.28
uc002dyz.3	11278	2189	2053.71	168.70	0.99	1.92	34.20
uc002dza.3	11278	2123	1987.71	139.21	0.84	1.63	29.16
uc002dzb.1	11278	817	681.72	26.78	0.47	0.92	16.36
uc002dzc.4	11279	2891	2755.71	1224.14	5.33	10.36	70.90
uc002dzd.4	11279	2811	2675.71	487.86	2.19	4.25	29.10
uc001dmt.3	1128	3051	2915.71	13.50	0.06	0.11	6.88
uc001dmu.3	1128	3182	3046.71	22.87	0.09	0.18	11.15
uc001dmv.3	1128	2546	2410.71	89.03	0.44	0.86	54.86
uc010oss.2	1128	3126	2990.71	0.00	0.00	0.00	0.00
uc021opp.1	1128	1886	1750.71	31.96	0.22	0.43	27.12
uc031qvs.1	11280	587	451.77	56.00	1.49	2.89	100.00
